"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
0.3989211320877075,0.6527689099311829,-0.2049846798181534,0.3989211176972097,0.652768888118092,-0.2049846837211964,23.0,0.0,3143.0,0.792,209484166.0,209484166.0,-15.0
0.4463591873645783,0.7298208475112915,-0.1975070238113403,0.4463591924082788,0.7298208315376267,-0.1975070257139135,13.0,2.0,3145.0,0.878,209484171.0,209484171.0,-13.0
0.5297330617904663,0.8658019304275513,-0.1972965002059937,0.5297330388097852,0.8658019393602412,-0.1972965012193473,11.0,4.0,3146.0,1.034,209484176.0,209484176.0,-11.0
0.6405885219573975,1.046164989471436,-0.1942916065454483,0.6405885080826786,1.046164965630931,-0.1942916055799668,10.0,6.0,3148.0,1.242,209484180.0,209484180.0,-9.0
0.827691912651062,1.350670456886292,-0.1945034712553024,0.827691887676499,1.350670403327708,-0.1945034720746154,14.0,8.0,3150.0,1.596,209484185.0,209484185.0,-7.0
1.153779268264771,1.882059335708618,-0.1931371241807938,1.153779323537885,1.882059330404974,-0.1931371259288105,13.0,10.0,3151.0,2.216,209484190.0,209484190.0,-5.0
1.923888921737671,3.135814666748047,-0.1928056627511978,1.923888897169864,3.135814644990861,-0.1928056627990051,10.0,12.0,3153.0,3.684,209484194.0,209484194.0,-3.0
10.09599494934082,16.44293975830078,-0.3367965519428253,10.09599459939598,16.44293967452284,-0.3367965394266972,7.0,14.0,3155.0,19.298,209484199.0,209484199.0,-1.0
0.4093022644519806,0.6645314693450928,-0.2091257870197296,0.4093022714506396,0.6645314553830458,-0.2091257884428368,32.0,0.0,3163.0,0.808,209484222.0,209484222.0,-15.0
0.4591296315193176,0.7448473572731018,-0.2020060420036316,0.4591296273258651,0.7448473282274221,-0.2020060468007908,12.0,2.0,3165.0,0.898,209484226.0,209484226.0,-13.0
0.5275996923446655,0.8555921316146851,-0.1953884065151215,0.5275996835996118,0.8555921590388154,-0.1953884112655819,11.0,4.0,3166.0,1.024,209484231.0,209484231.0,-11.0
0.6431989669799805,1.042241454124451,-0.1939787417650223,0.6431989848985308,1.042241486198479,-0.1939787366498863,11.0,6.0,3168.0,1.24,209484236.0,209484236.0,-9.0
0.8324015736579895,1.34777295589447,-0.1945034712553024,0.832401564649152,1.347772990722311,-0.1945034720746154,14.0,8.0,3170.0,1.596,209484240.0,209484240.0,-7.0
1.156152963638306,1.871240615844727,-0.1924398839473724,1.156152947430168,1.871240565704792,-0.1924398799868292,11.0,10.0,3171.0,2.208,209484245.0,209484245.0,-5.0
1.935873627662659,3.130778551101685,-0.1929103285074234,1.935873604631986,3.130778655486628,-0.1929103347114909,10.0,12.0,3173.0,3.686,209484249.0,209484249.0,-3.0
8.017226219177246,12.95569324493408,-0.2659397721290588,8.017226520173805,12.95569368900527,-0.2659397692913261,2.0,14.0,3175.0,15.238,209484254.0,209484254.0,-1.0
0.4075439870357513,0.6565333604812622,-0.2070552408695221,0.40754398564983,0.6565333418583337,-0.2070552360820166,33.0,0.0,3183.0,0.8,209484277.0,209484277.0,-15.0
0.4535000622272492,0.7299975156784058,-0.1984068304300308,0.4535000738226585,0.7299975430639887,-0.1984068299312889,13.0,2.0,3185.0,0.882,209484282.0,209484282.0,-13.0
0.5254015922546387,0.8454079031944275,-0.1934803277254105,0.5254015682307315,0.845407923647374,-0.1934803213118164,11.0,4.0,3186.0,1.014,209484286.0,209484286.0,-11.0
0.6530928611755371,1.050054430961609,-0.1958559453487396,0.653092843848645,1.050054371960352,-0.1958559502303691,14.0,6.0,3188.0,1.252,209484291.0,209484291.0,-9.0
0.8360521197319031,1.343173861503601,-0.1942597329616547,0.8360521002004127,1.343173868765536,-0.1942597333878051,13.0,8.0,3190.0,1.594,209484296.0,209484296.0,-7.0
1.157412052154541,1.858736991882324,-0.1915683299303055,1.157412001589994,1.858736946522352,-0.1915683225593526,12.0,10.0,3191.0,2.198,209484300.0,209484300.0,-5.0
1.957353472709656,3.140952825546265,-0.1939570605754852,1.957353426918605,3.14095275726922,-0.1939570538363498,11.0,12.0,3193.0,3.706,209484305.0,209484305.0,-3.0
10.09413909912109,16.18541145324707,-0.332956999540329,10.09413936008196,16.18541238920804,-0.3329570100104948,3.0,14.0,3195.0,19.078,209484309.0,209484309.0,-1.0
0.4036857187747955,0.645280122756958,-0.2039494067430496,0.4036857333144338,0.6452801468216346,-0.2039494075407864,35.0,0.0,3203.0,0.788,209484332.0,209484332.0,-15.0
0.4581137001514435,0.7317135334014893,-0.1993066370487213,0.4581137113616949,0.7317135320921325,-0.1993066341486644,13.0,2.0,3205.0,0.886,209484337.0,209484337.0,-13.0
0.5356441736221313,0.8552156686782837,-0.1961516439914703,0.5356441564462062,0.8552156856298218,-0.1961516472470881,9.0,4.0,3206.0,1.028,209484342.0,209484342.0,-11.0
0.6483612060546875,1.034378290176392,-0.193352997303009,0.6483612133475881,1.034378245558879,-0.1933529987897253,14.0,6.0,3208.0,1.236,209484346.0,209484346.0,-9.0
0.8417904376983643,1.341928958892822,-0.1945034712553024,0.8417904336809878,1.341928934449993,-0.1945034720746154,14.0,8.0,3210.0,1.596,209484351.0,209484351.0,-7.0
1.167070269584656,1.859748363494873,-0.1920912563800812,1.167070295357768,1.859748336380922,-0.1920912570158386,16.0,10.0,3211.0,2.204,209484355.0,209484355.0,-5.0
1.965118765830994,3.129027128219605,-0.1936430335044861,1.965118794113426,3.129027085024677,-0.1936430380988922,10.0,12.0,3213.0,3.7,209484360.0,209484360.0,-3.0
10.16547298431397,16.17378234863281,-0.33344566822052,10.16547308012484,16.17378146994347,-0.3334456773907388,11.0,14.0,3215.0,19.106,209484365.0,209484365.0,-1.0
0.4121174812316895,0.6536721587181091,-0.2070552408695221,0.4121174842441827,0.6536721719572176,-0.2070552360820166,33.0,0.0,3223.0,0.8,209484388.0,209484388.0,-15.0
0.4544258117675781,0.7202213406562805,-0.1966072171926498,0.4544258211272138,0.720221336498905,-0.196607221496538,13.0,2.0,3225.0,0.874,209484392.0,209484392.0,-13.0
0.5407219529151917,0.8566611409187317,-0.1969148814678192,0.5407219745689241,0.8566611202694757,-0.1969148832285942,9.0,4.0,3226.0,1.032,209484397.0,209484397.0,-11.0
0.6519679427146912,1.032108783721924,-0.193352997303009,0.6519679171959377,1.032108740785685,-0.1933529987897253,14.0,6.0,3228.0,1.236,209484401.0,209484401.0,-9.0
0.8549554347991943,1.352405786514282,-0.1964533776044846,0.8549554212278824,1.352405744066151,-0.1964533815690978,13.0,8.0,3230.0,1.612,209484406.0,209484406.0,-7.0
1.179944515228272,1.865766644477844,-0.1931371241807938,1.179944509535364,1.865766599820382,-0.1931371259288105,15.0,10.0,3231.0,2.216,209484411.0,209484411.0,-5.0
1.9696204662323,3.112022638320923,-0.1930150091648102,1.969620421522806,3.112022590267987,-0.1930150066239769,9.0,12.0,3233.0,3.688,209484415.0,209484415.0,-3.0
8.287278175354004,13.08388423919678,-0.2703377902507782,8.287278244294386,13.08388462149782,-0.2703377757135216,2.0,14.0,3235.0,15.49,209484420.0,209484420.0,-1.0
0.4122114479541779,0.6490404605865479,-0.2060199528932571,0.4122114589525178,0.6490404372844402,-0.2060199599016065,34.0,0.0,3242.0,0.796,209484443.0,209484443.0,-15.0
0.4609929919242859,0.7252890467643738,-0.1984068304300308,0.4609930050079165,0.7252890314697912,-0.1984068299312889,19.0,2.0,3244.0,0.882,209484448.0,209484448.0,-13.0
0.546720027923584,0.8598334193229675,-0.1980597376823425,0.5467200234923849,0.8598334469026052,-0.1980597372008535,11.0,4.0,3245.0,1.038,209484452.0,209484452.0,-11.0
0.6543264389038086,1.028274536132813,-0.193040132522583,0.6543264317297312,1.028274491078919,-0.1930401298596449,13.0,6.0,3247.0,1.234,209484457.0,209484457.0,-9.0
0.8487724661827087,1.332819223403931,-0.1940159946680069,0.8487724884930881,1.332819213763605,-0.1940159947009948,14.0,8.0,3249.0,1.592,209484461.0,209484461.0,-7.0
1.181843042373657,1.855122089385986,-0.1924398839473724,1.181843086637105,1.855122047510281,-0.1924398799868292,14.0,10.0,3250.0,2.208,209484466.0,209484466.0,-5.0
1.978855729103088,3.103789806365967,-0.1929103285074234,1.978855716238785,3.103789886102245,-0.1929103347114909,9.0,12.0,3252.0,3.686,209484471.0,209484471.0,-3.0
8.324166297912598,13.04621601104736,-0.2701283395290375,8.324166726736822,13.04621642399524,-0.2701283468362742,7.0,14.0,3254.0,15.478,209484475.0,209484475.0,-1.0
0.4186401069164276,0.6541061401367188,-0.2080905139446259,0.4186400946209974,0.6541061151541724,-0.2080905122624267,33.0,0.0,3262.0,0.804,209484498.0,209484498.0,-15.0
0.4635219275951386,0.7236754298210144,-0.1984068304300308,0.46352192766492,0.7236754468754715,-0.1984068299312889,19.0,2.0,3264.0,0.882,209484503.0,209484503.0,-13.0
0.5444221496582031,0.8496546745300293,-0.1961516439914703,0.5444221363467259,0.8496546761702196,-0.1961516472470881,9.0,4.0,3265.0,1.028,209484507.0,209484507.0,-11.0
0.6600444316864014,1.029309868812561,-0.1936658620834351,0.6600444083695413,1.029309919635693,-0.1936658677198058,13.0,6.0,3267.0,1.238,209484512.0,209484512.0,-9.0
0.8534197211265564,1.329848289489746,-0.1940159946680069,0.8534197247553912,1.32984832488469,-0.1940159947009948,16.0,8.0,3269.0,1.592,209484517.0,209484517.0,-7.0
1.189387798309326,1.852661967277527,-0.1926141977310181,1.189387839931048,1.852661960387706,-0.1926141914723245,11.0,10.0,3270.0,2.21,209484521.0,209484521.0,-5.0
1.997235059738159,3.108625888824463,-0.1936430335044861,1.997235014390916,3.108625849324224,-0.1936430380988922,10.0,12.0,3272.0,3.7,209484526.0,209484526.0,-3.0
8.377225875854492,13.02885437011719,-0.2703726887702942,8.37722624113663,13.02885425194545,-0.2703726805263962,7.0,14.0,3274.0,15.492,209484531.0,209484531.0,-1.0
0.4146384000778198,0.6428998708724976,-0.2049846798181534,0.4146384005505067,0.6428998959625353,-0.2049846837211964,34.0,0.0,3282.0,0.792,209484554.0,209484554.0,-15.0
0.4702723622322083,0.7286022901535034,-0.2002064436674118,0.4702723698227064,0.728602278488148,-0.2002064383660399,18.0,2.0,3284.0,0.89,209484558.0,209484558.0,-13.0
0.5431248545646667,0.8411518335342407,-0.1946251690387726,0.5431248649760329,0.8411518425292837,-0.1946251752840757,11.0,4.0,3285.0,1.02,209484563.0,209484563.0,-11.0
0.666849672794342,1.03197705745697,-0.1946044713258743,0.6668496659978432,1.03197704502534,-0.1946044745100472,15.0,6.0,3287.0,1.244,209484567.0,209484567.0,-9.0
0.861290454864502,1.331861972808838,-0.1947472095489502,0.8612904438841325,1.331861965510885,-0.1947472107614257,12.0,8.0,3289.0,1.598,209484572.0,209484572.0,-7.0
1.192600965499878,1.843480348587036,-0.1920912563800812,1.192600945824187,1.843480385845569,-0.1920912570158386,12.0,10.0,3290.0,2.204,209484577.0,209484577.0,-5.0
2.008074045181274,3.101635217666626,-0.1936430335044861,2.008073975772079,3.10163525928223,-0.1936430380988922,12.0,12.0,3292.0,3.7,209484581.0,209484581.0,-3.0
8.46506118774414,13.06498336791992,-0.271733969449997,8.46506125064393,13.06498368438926,-0.2717339682285043,2.0,14.0,3294.0,15.57,209484586.0,209484586.0,-1.0
0.4168800115585327,0.6414486169815063,-0.2049846798181534,0.4168800138631661,0.6414486210766748,-0.2049846837211964,23.0,0.0,3302.0,0.792,209484609.0,209484609.0,-15.0
0.4791878163814545,0.7367579340934753,-0.2029058486223221,0.4791878054000089,0.7367579404244768,-0.2029058510181662,11.0,2.0,3304.0,0.902,209484613.0,209484613.0,-13.0
0.5514112114906311,0.8474788069725037,-0.1965332627296448,0.5514112310405166,0.8474788079576591,-0.1965332652378412,11.0,4.0,3305.0,1.03,209484618.0,209484618.0,-11.0
0.665058434009552,1.021366119384766,-0.193040132522583,0.6650584230791382,1.021366145001518,-0.1930401298596449,13.0,6.0,3307.0,1.234,209484623.0,209484623.0,-9.0
0.8637667298316956,1.325521111488342,-0.1942597329616547,0.8637667173752834,1.32552111033315,-0.1942597333878051,13.0,8.0,3309.0,1.594,209484627.0,209484627.0,-7.0
1.197940587997437,1.837637186050415,-0.1919169425964356,1.197940579752535,1.837637138664885,-0.1919169455303433,15.0,10.0,3310.0,2.202,209484632.0,209484632.0,-5.0
2.023253679275513,3.101297855377197,-0.1940617263317108,2.023253633663733,3.101297918689188,-0.1940617257488357,13.0,12.0,3312.0,3.708,209484636.0,209484636.0,-3.0
10.45870971679688,16.0191707611084,-0.3339343369007111,10.45870951014082,16.01917099090563,-0.3339343447709827,7.0,14.0,3314.0,19.134,209484641.0,209484641.0,-1.0
